證券代碼,簡稱,年月日,收盤價(元)
COID,Name,MDATE,CLOSE
1301   ,台塑         ,20210721,   100.0000
1303   ,南亞         ,20210721,    85.6000
6505   ,台塑化       ,20210721,   100.5000
1326   ,台化         ,20210722,    84.2000
1301   ,台塑         ,20210722,   102.0000
1303   ,南亞         ,20210722,    87.8000
6505   ,台塑化       ,20210722,   100.5000
1326   ,台化         ,20210723,    84.2000
1301   ,台塑         ,20210723,   101.5000
1303   ,南亞         ,20210723,    88.0000
6505   ,台塑化       ,20210723,   100.5000
1326   ,台化         ,20210726,    83.2000
1301   ,台塑         ,20210726,    99.4000
1303   ,南亞         ,20210726,    86.2000
6505   ,台塑化       ,20210726,    97.8000
1326   ,台化         ,20210727,    80.6000
1301   ,台塑         ,20210727,    99.7000
1303   ,南亞         ,20210727,    86.0000
6505   ,台塑化       ,20210727,    98.3000
1326   ,台化         ,20210728,    81.2000
1301   ,台塑         ,20210728,   100.0000
1303   ,南亞         ,20210728,    85.3000
6505   ,台塑化       ,20210728,    98.5000
1326   ,台化         ,20210729,    81.9000
1301   ,台塑         ,20210729,   102.0000
1303   ,南亞         ,20210729,    86.3000
6505   ,台塑化       ,20210729,    99.0000
1326   ,台化         ,20210730,    82.2000
1301   ,台塑         ,20210730,    99.8000
1303   ,南亞         ,20210730,    87.0000
6505   ,台塑化       ,20210730,    97.3000
1326   ,台化         ,20210802,    83.3000
1301   ,台塑         ,20210802,   102.0000
1303   ,南亞         ,20210802,    88.8000
6505   ,台塑化       ,20210802,    99.7000
1326   ,台化         ,20210803,    83.1000
1301   ,台塑         ,20210803,   101.0000
1303   ,南亞         ,20210803,    88.4000
6505   ,台塑化       ,20210803,    97.9000
1326   ,台化         ,20210804,    83.1000
1301   ,台塑         ,20210804,   101.5000
1303   ,南亞         ,20210804,    88.3000
6505   ,台塑化       ,20210804,    97.5000
1326   ,台化         ,20210805,    83.1000
1301   ,台塑         ,20210805,   101.0000
1303   ,南亞         ,20210805,    87.8000
6505   ,台塑化       ,20210805,    97.0000
1326   ,台化         ,20210806,    83.7000
1301   ,台塑         ,20210806,   102.5000
1303   ,南亞         ,20210806,    88.4000
6505   ,台塑化       ,20210806,    96.8000
1326   ,台化         ,20210809,    83.0000
1301   ,台塑         ,20210809,   101.5000
1303   ,南亞         ,20210809,    88.3000
6505   ,台塑化       ,20210809,    96.7000
1326   ,台化         ,20210810,    82.0000
1301   ,台塑         ,20210810,    99.5000
1303   ,南亞         ,20210810,    87.0000
6505   ,台塑化       ,20210810,    96.5000
1326   ,台化         ,20210811,    82.7000
1301   ,台塑         ,20210811,   100.5000
1303   ,南亞         ,20210811,    87.8000
6505   ,台塑化       ,20210811,    97.4000
1326   ,台化         ,20210812,    82.7000
1301   ,台塑         ,20210812,   100.5000
1303   ,南亞         ,20210812,    87.8000
6505   ,台塑化       ,20210812,    96.9000
1326   ,台化         ,20210813,    81.7000
1301   ,台塑         ,20210813,    99.8000
1303   ,南亞         ,20210813,    86.4000
6505   ,台塑化       ,20210813,    96.5000
1326   ,台化         ,20210816,    81.3000
1301   ,台塑         ,20210816,    99.3000
1303   ,南亞         ,20210816,    85.9000
6505   ,台塑化       ,20210816,    95.5000
1326   ,台化         ,20210817,    81.5000
1301   ,台塑         ,20210817,    98.9000
1303   ,南亞         ,20210817,    86.1000
6505   ,台塑化       ,20210817,    95.3000
1326   ,台化         ,20210818,    81.7000
1301   ,台塑         ,20210818,    99.5000
1303   ,南亞         ,20210818,    86.9000
6505   ,台塑化       ,20210818,    94.4000
1326   ,台化         ,20210819,    80.2000
1301   ,台塑         ,20210819,    96.7000
1303   ,南亞         ,20210819,    84.0000
6505   ,台塑化       ,20210819,    91.1000
1326   ,台化         ,20210820,    79.1000
1301   ,台塑         ,20210820,    95.8000
1303   ,南亞         ,20210820,    81.9000
6505   ,台塑化       ,20210820,    91.3000
1326   ,台化         ,20210823,    80.1000
1301   ,台塑         ,20210823,    98.0000
1303   ,南亞         ,20210823,    83.6000
6505   ,台塑化       ,20210823,    92.8000
1326   ,台化         ,20210824,    81.3000
1301   ,台塑         ,20210824,    99.1000
1303   ,南亞         ,20210824,    84.9000
6505   ,台塑化       ,20210824,    95.0000
1326   ,台化         ,20210825,    81.6000
1301   ,台塑         ,20210825,    99.5000
1303   ,南亞         ,20210825,    85.2000
6505   ,台塑化       ,20210825,    94.6000
1326   ,台化         ,20210826,    80.7000
1301   ,台塑         ,20210826,    98.9000
1303   ,南亞         ,20210826,    84.6000
6505   ,台塑化       ,20210826,    95.4000
1326   ,台化         ,20210827,    82.5000
1301   ,台塑         ,20210827,   100.5000
1303   ,南亞         ,20210827,    86.3000
6505   ,台塑化       ,20210827,    96.3000
1326   ,台化         ,20210830,    83.9000
1301   ,台塑         ,20210830,   102.5000
1303   ,南亞         ,20210830,    87.6000
6505   ,台塑化       ,20210830,    98.5000
1326   ,台化         ,20210831,    84.1000
1301   ,台塑         ,20210831,   102.5000
1303   ,南亞         ,20210831,    89.6000
6505   ,台塑化       ,20210831,    97.8000
1326   ,台化         ,20210901,    83.1000
1301   ,台塑         ,20210901,   100.0000
1303   ,南亞         ,20210901,    88.5000
6505   ,台塑化       ,20210901,    96.7000
1326   ,台化         ,20210902,    81.9000
1301   ,台塑         ,20210902,    98.8000
1303   ,南亞         ,20210902,    87.5000
6505   ,台塑化       ,20210902,    96.2000
1326   ,台化         ,20210903,    83.0000
1301   ,台塑         ,20210903,   100.5000
1303   ,南亞         ,20210903,    88.0000
6505   ,台塑化       ,20210903,    97.7000
1326   ,台化         ,20210906,    82.2000
1301   ,台塑         ,20210906,    99.3000
1303   ,南亞         ,20210906,    87.5000
6505   ,台塑化       ,20210906,    96.6000
1326   ,台化         ,20210907,    82.7000
1301   ,台塑         ,20210907,   100.5000
1303   ,南亞         ,20210907,    87.7000
6505   ,台塑化       ,20210907,    96.3000
1326   ,台化         ,20210908,    82.2000
1301   ,台塑         ,20210908,   100.5000
1303   ,南亞         ,20210908,    87.4000
6505   ,台塑化       ,20210908,    95.7000
1326   ,台化         ,20210909,    81.5000
1301   ,台塑         ,20210909,    99.1000
1303   ,南亞         ,20210909,    87.0000
6505   ,台塑化       ,20210909,    96.0000
1326   ,台化         ,20210910,    82.1000
1301   ,台塑         ,20210910,    99.2000
1303   ,南亞         ,20210910,    87.9000
6505   ,台塑化       ,20210910,    96.6000
1326   ,台化         ,20210913,    82.8000
1301   ,台塑         ,20210913,   100.5000
1303   ,南亞         ,20210913,    88.5000
6505   ,台塑化       ,20210913,    97.3000
1326   ,台化         ,20210914,    83.2000
1301   ,台塑         ,20210914,   102.0000
1303   ,南亞         ,20210914,    88.6000
6505   ,台塑化       ,20210914,    98.0000
1326   ,台化         ,20210915,    83.3000
1301   ,台塑         ,20210915,   102.0000
1303   ,南亞         ,20210915,    88.9000
6505   ,台塑化       ,20210915,    97.3000
1326   ,台化         ,20210916,    83.5000
1301   ,台塑         ,20210916,   103.0000
1303   ,南亞         ,20210916,    90.5000
6505   ,台塑化       ,20210916,    97.5000
1326   ,台化         ,20210917,    82.3000
1301   ,台塑         ,20210917,   102.0000
1303   ,南亞         ,20210917,    89.9000
6505   ,台塑化       ,20210917,    95.7000
1326   ,台化         ,20210922,    80.5000
1301   ,台塑         ,20210922,   100.0000
1303   ,南亞         ,20210922,    87.3000
6505   ,台塑化       ,20210922,    92.8000
1326   ,台化         ,20210923,    81.3000
1301   ,台塑         ,20210923,   102.5000
1303   ,南亞         ,20210923,    88.9000
6505   ,台塑化       ,20210923,    94.5000
1326   ,台化         ,20210924,    82.2000
1301   ,台塑         ,20210924,   106.0000
1303   ,南亞         ,20210924,    91.3000
6505   ,台塑化       ,20210924,    95.0000
1326   ,台化         ,20210927,    83.7000
1301   ,台塑         ,20210927,   111.5000
1303   ,南亞         ,20210927,    92.1000
6505   ,台塑化       ,20210927,    96.6000
1326   ,台化         ,20210928,    84.4000
1301   ,台塑         ,20210928,   114.0000
1303   ,南亞         ,20210928,    92.8000
6505   ,台塑化       ,20210928,    99.7000
1326   ,台化         ,20210929,    83.5000
1301   ,台塑         ,20210929,   113.5000
1303   ,南亞         ,20210929,    90.8000
6505   ,台塑化       ,20210929,   102.0000
1326   ,台化         ,20210930,    83.9000
1301   ,台塑         ,20210930,   113.5000
1303   ,南亞         ,20210930,    91.5000
6505   ,台塑化       ,20210930,    99.2000
1326   ,台化         ,20211001,    82.0000
1301   ,台塑         ,20211001,   110.0000
1303   ,南亞         ,20211001,    88.2000
6505   ,台塑化       ,20211001,    96.8000
1326   ,台化         ,20211004,    82.5000
1301   ,台塑         ,20211004,   111.0000
1303   ,南亞         ,20211004,    87.2000
6505   ,台塑化       ,20211004,    97.4000
1326   ,台化         ,20211005,    82.2000
1301   ,台塑         ,20211005,   115.0000
1303   ,南亞         ,20211005,    88.9000
6505   ,台塑化       ,20211005,    98.9000
1326   ,台化         ,20211006,    83.5000
1301   ,台塑         ,20211006,   118.0000
1303   ,南亞         ,20211006,    90.0000
6505   ,台塑化       ,20211006,   101.5000
1326   ,台化         ,20211007,    84.2000
1301   ,台塑         ,20211007,   118.0000
1303   ,南亞         ,20211007,    90.7000
6505   ,台塑化       ,20211007,   102.0000
1326   ,台化         ,20211008,    84.4000
1301   ,台塑         ,20211008,   118.0000
1303   ,南亞         ,20211008,    91.3000
6505   ,台塑化       ,20211008,   101.5000
1326   ,台化         ,20211012,    83.1000
1301   ,台塑         ,20211012,   117.5000
1303   ,南亞         ,20211012,    88.6000
6505   ,台塑化       ,20211012,   102.0000
1326   ,台化         ,20211013,    82.4000
1301   ,台塑         ,20211013,   115.5000
1303   ,南亞         ,20211013,    88.9000
6505   ,台塑化       ,20211013,   103.0000
1326   ,台化         ,20211014,    82.1000
1301   ,台塑         ,20211014,   114.0000
1303   ,南亞         ,20211014,    88.2000
6505   ,台塑化       ,20211014,   101.0000
1326   ,台化         ,20211015,    82.9000
1301   ,台塑         ,20211015,   114.5000
1303   ,南亞         ,20211015,    89.2000
6505   ,台塑化       ,20211015,   103.0000
1326   ,台化         ,20211018,    82.3000
1301   ,台塑         ,20211018,   115.0000
1303   ,南亞         ,20211018,    88.5000
6505   ,台塑化       ,20211018,   105.0000
1326   ,台化         ,20211019,    82.0000
1301   ,台塑         ,20211019,   114.0000
1303   ,南亞         ,20211019,    88.9000
6505   ,台塑化       ,20211019,   104.5000
1326   ,台化         ,20211020,    82.2000
1301   ,台塑         ,20211020,   113.5000
1303   ,南亞         ,20211020,    89.1000
6505   ,台塑化       ,20211020,   104.0000
1326   ,台化         ,20211021,    82.2000
1301   ,台塑         ,20211021,   113.5000
1303   ,南亞         ,20211021,    89.3000
6505   ,台塑化       ,20211021,   103.5000
1326   ,台化         ,20211022,    81.2000
1301   ,台塑         ,20211022,   110.0000
1303   ,南亞         ,20211022,    88.4000
6505   ,台塑化       ,20211022,   101.5000
1326   ,台化         ,20211025,    80.9000
1301   ,台塑         ,20211025,   111.5000
1303   ,南亞         ,20211025,    88.2000
6505   ,台塑化       ,20211025,   103.5000
1326   ,台化         ,20211026,    81.2000
1301   ,台塑         ,20211026,   110.0000
1303   ,南亞         ,20211026,    88.8000
6505   ,台塑化       ,20211026,   103.5000
1326   ,台化         ,20211027,    81.1000
1301   ,台塑         ,20211027,   111.0000
1303   ,南亞         ,20211027,    87.9000
6505   ,台塑化       ,20211027,   104.0000
1326   ,台化         ,20211028,    80.8000
1301   ,台塑         ,20211028,   108.0000
1303   ,南亞         ,20211028,    86.0000
6505   ,台塑化       ,20211028,   102.0000
1326   ,台化         ,20211029,    80.5000
1301   ,台塑         ,20211029,   107.5000
1303   ,南亞         ,20211029,    85.1000
6505   ,台塑化       ,20211029,   100.0000
1326   ,台化         ,20211101,    80.7000
1301   ,台塑         ,20211101,   107.0000
1303   ,南亞         ,20211101,    84.9000
6505   ,台塑化       ,20211101,   101.5000
1326   ,台化         ,20211102,    80.3000
1301   ,台塑         ,20211102,   106.5000
1303   ,南亞         ,20211102,    85.0000
6505   ,台塑化       ,20211102,   102.5000
1326   ,台化         ,20211103,    80.4000
1301   ,台塑         ,20211103,   107.5000
1303   ,南亞         ,20211103,    84.7000
6505   ,台塑化       ,20211103,   102.0000
1326   ,台化         ,20211104,    80.6000
1301   ,台塑         ,20211104,   106.0000
1303   ,南亞         ,20211104,    85.1000
6505   ,台塑化       ,20211104,   101.5000
1326   ,台化         ,20211105,    80.5000
1301   ,台塑         ,20211105,   107.0000
1303   ,南亞         ,20211105,    84.9000
6505   ,台塑化       ,20211105,   102.0000
1326   ,台化         ,20211108,    80.7000
1301   ,台塑         ,20211108,   110.0000
1303   ,南亞         ,20211108,    85.7000
6505   ,台塑化       ,20211108,   102.0000
1326   ,台化         ,20211109,    80.6000
1301   ,台塑         ,20211109,   107.5000
1303   ,南亞         ,20211109,    85.8000
6505   ,台塑化       ,20211109,   101.5000
1326   ,台化         ,20211110,    80.5000
1301   ,台塑         ,20211110,   107.0000
